,plan_repeat,plan_done,plan_skipped,plan_xgrid,plan_ygrid,log,reboot,fault,c,injector_P,injector_D,stage_x,stage_y
688,1,True,False,13,38,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.391843265306122,13.90176224489796
689,1,True,False,13,39,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.391843265306122,14.183392040816328
690,1,True,False,13,40,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.391843265306122,14.465021836734694
691,1,True,False,13,41,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.391843265306122,14.74665163265306
692,1,True,False,13,42,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.391843265306122,15.028281428571429
693,1,True,False,13,43,FlagBegin;0x69c4e0d86a7b0430d8c,False,True,0x69c4e0d86a7b0430d8c,400,2e-07,11.391843265306122,15.309911224489797
694,1,True,False,13,44,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.391843265306122,15.591541020408163
695,1,True,False,13,45,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.391843265306122,15.87317081632653
696,1,True,False,13,46,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.391843265306122,16.154800612244898
697,1,True,False,13,47,FlagBegin;0x69c4e0d86a7b0430d8cdb7807,False,True,0x69c4e0d86a7b0430d8cdb7807,400,2e-07,11.391843265306122,16.436430408163265
698,1,True,False,13,48,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a,False,True,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.391843265306122,16.71806020408163
699,1,True,False,13,49,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.391843265306122,16.999689999999998
700,1,True,False,14,0,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,3.19983
701,1,True,False,14,1,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,3.4814597959183673
702,1,True,False,14,2,FlagBegin;0x69c4e0d86a6f0430d8cdb78070b4c51f;FlagEnd,False,True,0x69c4e0d86a6f0430d8cdb78070b4c51f,400,2e-07,11.114294285714285,3.7630895918367346
703,1,True,False,14,3,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,4.044719387755102
704,1,True,False,14,4,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,4.32634918367347
705,1,True,False,14,5,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,4.607978979591837
706,1,True,False,14,6,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,4.8896087755102045
707,1,True,False,14,7,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,5.171238571428572
708,1,True,False,14,8,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,5.452868367346939
709,1,True,False,14,9,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,5.734498163265306
710,1,True,False,14,10,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,6.016127959183674
711,1,True,False,14,11,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,6.29775775510204
712,1,True,False,14,12,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,6.5793875510204085
713,1,True,False,14,13,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,6.861017346938775
714,1,True,False,14,14,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,7.142647142857143
715,1,True,False,14,15,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,7.42427693877551
716,1,True,False,14,16,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,7.705906734693878
717,1,True,False,14,17,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,7.987536530612244
718,1,True,False,14,18,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,8.269166326530613
719,1,True,False,14,19,,True,False,,400,2e-07,11.114294285714285,8.550796122448979
720,1,True,False,14,20,FlagBegin;0x270809001915d38aa236aeff198eda81;FlagEnd,False,True,0x270809001915d38aa236aeff198eda81,400,2e-07,11.114294285714285,8.832425918367347
721,1,True,False,14,21,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,9.114055714285714
722,1,True,False,14,22,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,9.395685510204082
723,1,True,False,14,23,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,9.677315306122448
724,1,True,False,14,24,,True,False,,400,2e-07,11.114294285714285,9.958945102040817
725,1,True,False,14,25,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,10.240574897959183
726,1,True,False,14,26,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,10.522204693877551
727,1,True,False,14,27,FlagBegin;0x69c4e0d86a7b0430d8cd,False,True,0x69c4e0d86a7b0430d8cd,400,2e-07,11.114294285714285,10.803834489795918
728,1,True,False,14,28,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,11.085464285714286
729,1,True,False,14,29,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,11.367094081632652
730,1,True,False,14,30,,True,False,,400,2e-07,11.114294285714285,11.64872387755102
731,1,True,False,14,31,,True,False,,400,2e-07,11.114294285714285,11.930353673469389
732,1,True,False,14,32,FlagBegin;0x76d91ebef65fef738fb3b8ab41cd1a39;FlagEnd,False,True,0x76d91ebef65fef738fb3b8ab41cd1a39,400,2e-07,11.114294285714285,12.211983469387755
733,1,True,False,14,33,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,12.493613265306122
734,1,True,False,14,34,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,12.77524306122449
735,1,True,False,14,35,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,13.056872857142858
736,1,True,False,14,36,FlagBegin;0x69c4e0d86a7b0430d8c,False,True,0x69c4e0d86a7b0430d8c,400,2e-07,11.114294285714285,13.338502653061225
737,1,True,False,14,37,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b,False,True,0x69c4e0d86a7b0430d8cdb78070b,400,2e-07,11.114294285714285,13.620132448979591
738,1,True,False,14,38,FlagBegin;0x69c4e0d86a7b0430d8c,False,True,0x69c4e0d86a7b0430d8c,400,2e-07,11.114294285714285,13.90176224489796
739,1,True,False,14,39,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,14.183392040816328
740,1,True,False,14,40,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,14.465021836734694
741,1,True,False,14,41,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,14.74665163265306
742,1,True,False,14,42,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,15.028281428571429
743,1,True,False,14,43,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,15.309911224489797
744,1,True,False,14,44,FlagBegin;0x69c4e0d86a7b0430d8c,False,True,0x69c4e0d86a7b0430d8c,400,2e-07,11.114294285714285,15.591541020408163
745,1,True,False,14,45,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,15.87317081632653
746,1,True,False,14,46,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,16.154800612244898
747,1,True,False,14,47,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,16.436430408163265
748,1,True,False,14,48,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,11.114294285714285,16.71806020408163
749,1,True,False,14,49,FlagBegin;0x69c4e0d86a7b0430d8cdb7807,False,True,0x69c4e0d86a7b0430d8cdb7807,400,2e-07,11.114294285714285,16.999689999999998
750,1,True,False,15,0,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,3.19983
751,1,True,False,15,1,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,3.4814597959183673
752,1,True,False,15,2,FlagBegin;0x69c4e0d86a7b0430d8cdb780,False,True,0x69c4e0d86a7b0430d8cdb780,400,2e-07,10.836745306122449,3.7630895918367346
753,1,True,False,15,3,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,4.044719387755102
754,1,True,False,15,4,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,4.32634918367347
755,1,True,False,15,5,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,4.607978979591837
756,1,True,False,15,6,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,4.8896087755102045
757,1,True,False,15,7,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,5.171238571428572
758,1,True,False,15,8,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,5.452868367346939
759,1,True,False,15,9,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,5.734498163265306
760,1,True,False,15,10,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,6.016127959183674
761,1,True,False,15,11,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,6.29775775510204
762,1,True,False,15,12,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,6.5793875510204085
763,1,True,False,15,13,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,6.861017346938775
764,1,True,False,15,14,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,7.142647142857143
765,1,True,False,15,15,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,7.42427693877551
766,1,True,False,15,16,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55,False,True,0x69c4e0d86a7b0430d8cdb78070b4c55,400,2e-07,10.836745306122449,7.705906734693878
767,1,True,False,15,17,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,7.987536530612244
768,1,True,False,15,18,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,8.269166326530613
769,1,True,False,15,19,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,8.550796122448979
770,1,True,False,15,20,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,8.832425918367347
771,1,True,False,15,21,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,9.114055714285714
772,1,True,False,15,22,FlagBegin;0x88cb591c821d0036e535e9992dec497f;FlagEnd,False,True,0x88cb591c821d0036e535e9992dec497f,400,2e-07,10.836745306122449,9.395685510204082
773,1,True,False,15,23,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,9.677315306122448
774,1,True,False,15,24,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,9.958945102040817
775,1,True,False,15,25,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,10.240574897959183
776,1,True,False,15,26,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,10.522204693877551
777,1,True,False,15,27,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,10.803834489795918
778,1,True,False,15,28,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,11.085464285714286
779,1,True,False,15,29,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,11.367094081632652
780,1,True,False,15,30,,True,False,,400,2e-07,10.836745306122449,11.64872387755102
781,1,True,False,15,31,FlagBegin;0xaf6d9dcc5a37fc21b21efa2d287da121;FlagEnd,False,True,0xaf6d9dcc5a37fc21b21efa2d287da121,400,2e-07,10.836745306122449,11.930353673469389
782,1,True,False,15,32,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,12.211983469387755
783,1,True,False,15,33,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,12.493613265306122
784,1,True,False,15,34,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,12.77524306122449
785,1,True,False,15,35,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,13.056872857142858
786,1,True,False,15,36,FlagBegin;0x69c4e0d86a7b0430d8cdb,False,True,0x69c4e0d86a7b0430d8cdb,400,2e-07,10.836745306122449,13.338502653061225
787,1,True,False,15,37,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,13.620132448979591
788,1,True,False,15,38,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,13.90176224489796
789,1,True,False,15,39,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,14.183392040816328
790,1,True,False,15,40,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,14.465021836734694
791,1,True,False,15,41,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,14.74665163265306
792,1,True,False,15,42,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,15.028281428571429
793,1,True,False,15,43,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,15.309911224489797
794,1,True,False,15,44,FlagBegin;0x69c4e0d86a7b0430d8cd,False,True,0x69c4e0d86a7b0430d8cd,400,2e-07,10.836745306122449,15.591541020408163
795,1,True,False,15,45,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,15.87317081632653
796,1,True,False,15,46,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,16.154800612244898
797,1,True,False,15,47,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,16.436430408163265
798,1,True,False,15,48,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,16.71806020408163
799,1,True,False,15,49,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.836745306122449,16.999689999999998
800,1,True,False,16,0,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,3.19983
801,1,True,False,16,1,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,3.4814597959183673
802,1,True,False,16,2,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,3.7630895918367346
803,1,True,False,16,3,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,4.044719387755102
804,1,True,False,16,4,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c,False,True,0x69c4e0d86a7b0430d8cdb78070b4c,400,2e-07,10.55919632653061,4.32634918367347
805,1,True,False,16,5,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,4.607978979591837
806,1,True,False,16,6,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,4.8896087755102045
807,1,True,False,16,7,FlagBegin;0x69c4e0d86a7b0430d8,False,True,0x69c4e0d86a7b0430d8,400,2e-07,10.55919632653061,5.171238571428572
808,1,True,False,16,8,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,5.452868367346939
809,1,True,False,16,9,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,5.734498163265306
810,1,True,False,16,10,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,6.016127959183674
811,1,True,False,16,11,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,6.29775775510204
812,1,True,False,16,12,FlagBegin;0x69c4e0d86a7b0430d8cd,False,True,0x69c4e0d86a7b0430d8cd,400,2e-07,10.55919632653061,6.5793875510204085
813,1,True,False,16,13,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,6.861017346938775
814,1,True,False,16,14,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,7.142647142857143
815,1,True,False,16,15,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,7.42427693877551
816,1,True,False,16,16,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,7.705906734693878
817,1,True,False,16,17,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,7.987536530612244
818,1,True,False,16,18,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,8.269166326530613
819,1,True,False,16,19,,True,False,,400,2e-07,10.55919632653061,8.550796122448979
820,1,True,False,16,20,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,8.832425918367347
821,1,True,False,16,21,FlagBegin;0x69c4e0d86a7b0430d8,False,True,0x69c4e0d86a7b0430d8,400,2e-07,10.55919632653061,9.114055714285714
822,1,True,False,16,22,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,9.395685510204082
823,1,True,False,16,23,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,9.677315306122448
824,1,True,False,16,24,FlagBegin;0x69c4e0d86a7b0430d8cdb78070b4c55a;FlagEnd,False,False,0x69c4e0d86a7b0430d8cdb78070b4c55a,400,2e-07,10.55919632653061,9.958945102040817
